antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,antecedents_len,consequents_len,antecedents_TF_motif,antecedents_dir,antecedents_time,consequents_TF_motif,consequents_dir,consequents_time,TF_peak_jaccard,peak_adj_lift
FOXO6_neg_4,FOSL2_pos_1,0.04666666666666667,0.12666666666666668,5,0.7142857142857142,5.639097744360901,0.027422222222222223,3.0566666666666653,0.8629370629370628,1,1,FOXO6,neg,4,FOSL2,pos,1,0.0,5.639097744360901
FOXD2_neg_4,FOSL2_pos_1,0.04666666666666667,0.12666666666666668,5,0.7142857142857142,5.639097744360901,0.027422222222222223,3.0566666666666653,0.8629370629370628,1,1,FOXD2,neg,4,FOSL2,pos,1,0.0,5.639097744360901
FOXI1_neg_4,FOSL2_pos_1,0.04666666666666667,0.12666666666666668,5,0.7142857142857142,5.639097744360901,0.027422222222222223,3.0566666666666653,0.8629370629370628,1,1,FOXI1,neg,4,FOSL2,pos,1,0.0,5.639097744360901
FOXP3_neg_4,FOSL2_pos_1,0.04666666666666667,0.12666666666666668,5,0.7142857142857142,5.639097744360901,0.027422222222222223,3.0566666666666653,0.8629370629370628,1,1,FOXP3,neg,4,FOSL2,pos,1,0.0,5.639097744360901
NFE2_pos_1,NOTO_pos_1,0.1,0.10666666666666667,9,0.6,5.624999999999999,0.049333333333333326,2.233333333333333,0.9135802469135801,1,1,NFE2,pos,1,NOTO,pos,1,0.06666666666666667,5.249999999999999
FOS_pos_1,NOTO_pos_1,0.1,0.10666666666666667,9,0.6,5.624999999999999,0.049333333333333326,2.233333333333333,0.9135802469135801,1,1,FOS,pos,1,NOTO,pos,1,0.058823529411764705,5.2941176470588225
HNF1B_pos_1,JUNB_pos_1,0.07333333333333333,0.11333333333333333,7,0.6363636363636364,5.614973262032086,0.03835555555555556,2.4383333333333335,0.8869475847893115,1,1,HNF1B,pos,1,JUNB,pos,1,0.14814814814814814,4.783125371360666
NFYA_pos_0,TFAP2B_pos_0,0.07333333333333333,0.11333333333333333,7,0.6363636363636364,5.614973262032086,0.03835555555555556,2.4383333333333335,0.8869475847893115,1,1,NFYA,pos,0,TFAP2B,pos,0,0.06451612903225806,5.252716922546145
EHF_neg_1,ELF5_neg_1,0.14,0.15333333333333332,18,0.857142857142857,5.590062111801242,0.09853333333333333,5.9266666666666605,0.9547803617571059,1,1,EHF,neg,1,ELF5,neg,1,0.625,2.0962732919254656
GSX1_neg_1,MNX1_neg_1,0.11333333333333333,0.12666666666666668,12,0.7058823529411765,5.572755417956656,0.06564444444444445,2.9693333333333336,0.9254385964912282,1,1,GSX1,neg,1,MNX1,neg,1,0.4230769230769231,3.215051202667301
PRDM1_pos_0,IRF3_pos_0,0.08,0.12,8,0.6666666666666667,5.555555555555556,0.04373333333333334,2.6400000000000006,0.8913043478260869,1,1,PRDM1,pos,0,IRF3,pos,0,0.05714285714285714,5.238095238095239
RAX_neg_1,ALX3_neg_1,0.08,0.12,8,0.6666666666666667,5.555555555555556,0.04373333333333334,2.6400000000000006,0.8913043478260869,1,1,RAX,neg,1,ALX3,neg,1,0.391304347826087,3.3816425120772955
FOXG1_pos_2,TCF4_pos_2,0.06,0.1,5,0.5555555555555556,5.555555555555555,0.027333333333333334,2.0250000000000004,0.872340425531915,1,1,FOXG1,pos,2,TCF4,pos,2,0.1111111111111111,4.938271604938271
FOXK2_pos_2,TCF4_pos_2,0.06,0.1,5,0.5555555555555556,5.555555555555555,0.027333333333333334,2.0250000000000004,0.872340425531915,1,1,FOXK2,pos,2,TCF4,pos,2,0.10714285714285714,4.9603174603174605
MEF2D_neg_4,NEUROD2_neg_1,0.05333333333333334,0.11333333333333333,5,0.625,5.514705882352941,0.02728888888888889,2.3644444444444446,0.8647887323943664,1,1,MEF2D,neg,4,NEUROD2,neg,1,0.0,5.514705882352941
UNCX_pos_2,TFAP4_pos_2,0.05333333333333334,0.11333333333333333,5,0.625,5.514705882352941,0.02728888888888889,2.3644444444444446,0.8647887323943664,1,1,UNCX,pos,2,TFAP4,pos,2,0.11538461538461539,4.878393665158371
LMX1A_pos_2,TFAP4_pos_2,0.05333333333333334,0.11333333333333333,5,0.625,5.514705882352941,0.02728888888888889,2.3644444444444446,0.8647887323943664,1,1,LMX1A,pos,2,TFAP4,pos,2,0.11538461538461539,4.878393665158371
POU5F1_pos_8,STAT1_pos_8,0.05333333333333334,0.11333333333333333,5,0.625,5.514705882352941,0.02728888888888889,2.3644444444444446,0.8647887323943664,1,1,POU5F1,pos,8,STAT1,pos,8,0.1724137931034483,4.563894523326572
SHOX_pos_2,TFAP4_pos_2,0.05333333333333334,0.11333333333333333,5,0.625,5.514705882352941,0.02728888888888889,2.3644444444444446,0.8647887323943664,1,1,SHOX,pos,2,TFAP4,pos,2,0.11538461538461539,4.878393665158371
LMX1B_pos_2,TFAP4_pos_2,0.05333333333333334,0.11333333333333333,5,0.625,5.514705882352941,0.02728888888888889,2.3644444444444446,0.8647887323943664,1,1,LMX1B,pos,2,TFAP4,pos,2,0.11538461538461539,4.878393665158371
MSC_pos_2,TFAP4_pos_2,0.08666666666666667,0.11333333333333333,8,0.6153846153846154,5.429864253393665,0.04351111111111111,2.3053333333333335,0.8932481751824817,1,1,MSC,pos,2,TFAP4,pos,2,0.25,4.072398190045249
TFAP2B_pos_0,IRF3_pos_0,0.11333333333333333,0.12,11,0.6470588235294118,5.392156862745098,0.05973333333333333,2.4933333333333336,0.9186602870813396,1,1,TFAP2B,pos,0,IRF3,pos,0,0.10256410256410256,4.839115133232781
SREBF1_neg_1,SREBF2_neg_1,0.15333333333333332,0.15333333333333332,19,0.8260869565217392,5.387523629489604,0.10315555555555557,4.868333333333337,0.9618731869042685,1,1,SREBF1,neg,1,SREBF2,neg,1,0.5675675675675675,2.3297399478873966
SREBF2_neg_1,SREBF1_neg_1,0.15333333333333332,0.15333333333333332,19,0.8260869565217392,5.387523629489604,0.10315555555555557,4.868333333333337,0.9618731869042685,1,1,SREBF2,neg,1,SREBF1,neg,1,0.5675675675675675,2.3297399478873966
PKNOX2_pos_2,TCF3_pos_2,0.08666666666666667,0.1,7,0.5384615384615384,5.384615384615384,0.038,1.95,0.8915537017726799,1,1,PKNOX2,pos,2,TCF3,pos,2,0.25925925925925924,3.988603988603988
MSC_pos_2,TCF3_pos_2,0.08666666666666667,0.1,7,0.5384615384615384,5.384615384615384,0.038,1.95,0.8915537017726799,1,1,MSC,pos,2,TCF3,pos,2,0.21428571428571427,4.23076923076923
PKNOX2_pos_2,TCF4_pos_2,0.08666666666666667,0.1,7,0.5384615384615384,5.384615384615384,0.038,1.95,0.8915537017726799,1,1,PKNOX2,pos,2,TCF4,pos,2,0.25,4.038461538461538
YY1_pos_0,TFAP2A_pos_0,0.08666666666666667,0.1,7,0.5384615384615384,5.384615384615384,0.038,1.95,0.8915537017726799,1,1,YY1,pos,0,TFAP2A,pos,0,0.11428571428571428,4.769230769230768
JUND_pos_1,NOTO_pos_1,0.09333333333333334,0.10666666666666667,8,0.5714285714285714,5.357142857142857,0.04337777777777778,2.0844444444444443,0.8970588235294118,1,1,JUND,pos,1,NOTO,pos,1,0.0625,5.022321428571428
FOXP1_pos_2,ID4_pos_2,0.08,0.09333333333333334,6,0.5,5.357142857142857,0.03253333333333333,1.8133333333333332,0.8840579710144927,1,1,FOXP1,pos,2,ID4,pos,2,0.1111111111111111,4.761904761904761
LMX1A_neg_1,GSX1_neg_1,0.1,0.11333333333333333,9,0.6,5.294117647058823,0.048666666666666664,2.216666666666667,0.9012345679012346,1,1,LMX1A,neg,1,GSX1,neg,1,0.32,3.5999999999999996
GSX1_pos_2,TFAP4_pos_2,0.06666666666666667,0.11333333333333333,6,0.6,5.294117647058823,0.03244444444444444,2.216666666666667,0.869047619047619,1,1,GSX1,pos,2,TFAP4,pos,2,0.14814814814814814,4.509803921568627
UNCX_neg_1,GSX1_neg_1,0.1,0.11333333333333333,9,0.6,5.294117647058823,0.048666666666666664,2.216666666666667,0.9012345679012346,1,1,UNCX,neg,1,GSX1,neg,1,0.32,3.5999999999999996
NOTO_pos_1,FOSL1_pos_1,0.10666666666666667,0.10666666666666667,9,0.5624999999999999,5.273437499999998,0.04862222222222222,2.0419047619047612,0.9071310116086236,1,1,NOTO,pos,1,FOSL1,pos,1,0.09375,4.779052734374998
FOSL1_pos_1,NOTO_pos_1,0.10666666666666667,0.10666666666666667,9,0.5624999999999999,5.273437499999998,0.04862222222222222,2.0419047619047612,0.9071310116086236,1,1,FOSL1,pos,1,NOTO,pos,1,0.09375,4.779052734374998
RFX2_neg_1,MSC_pos_2,0.07333333333333333,0.08666666666666667,5,0.45454545454545453,5.244755244755244,0.026977777777777778,1.6744444444444446,0.8733812949640288,1,1,RFX2,neg,1,MSC,pos,2,0.0,5.244755244755244
IRF5_neg_2,MAF_neg_2,0.07333333333333333,0.08666666666666667,5,0.45454545454545453,5.244755244755244,0.026977777777777778,1.6744444444444446,0.8733812949640288,1,1,IRF5,neg,2,MAF,neg,2,0.09090909090909091,4.767959313413858
TCF4_neg_4,MEF2C_neg_4,0.07333333333333333,0.08666666666666667,5,0.45454545454545453,5.244755244755244,0.026977777777777778,1.6744444444444446,0.8733812949640288,1,1,TCF4,neg,4,MEF2C,neg,4,0.16,4.405594405594405
NR4A2_pos_1,NOTO_pos_1,0.06,0.10666666666666667,5,0.5555555555555556,5.208333333333333,0.026933333333333333,2.0100000000000002,0.8595744680851064,1,1,NR4A2,pos,1,NOTO,pos,1,0.024390243902439025,5.08130081300813
FOSB_pos_1,NOTO_pos_1,0.07333333333333333,0.10666666666666667,6,0.5454545454545454,5.113636363636363,0.03217777777777778,1.9653333333333332,0.86810551558753,1,1,FOSB,pos,1,NOTO,pos,1,0.08,4.704545454545454
GATA1_pos_8,EHF_neg_1,0.04666666666666667,0.14,5,0.7142857142857142,5.10204081632653,0.026799999999999997,3.009999999999999,0.8433566433566432,1,1,GATA1,pos,8,EHF,neg,1,0.030303030303030304,4.9474335188620895
PKNOX2_pos_2,SNAI2_pos_2,0.08666666666666667,0.10666666666666667,7,0.5384615384615384,5.0480769230769225,0.037422222222222225,1.9355555555555555,0.8779979144942649,1,1,PKNOX2,pos,2,SNAI2,pos,2,0.25,3.7860576923076916
MSC_pos_2,SNAI2_pos_2,0.08666666666666667,0.10666666666666667,7,0.5384615384615384,5.0480769230769225,0.037422222222222225,1.9355555555555555,0.8779979144942649,1,1,MSC,pos,2,SNAI2,pos,2,0.20689655172413793,4.003647214854111
NHLH1_pos_2,ASCL1_pos_2,0.14,0.18,19,0.9047619047619048,5.026455026455027,0.10146666666666668,8.610000000000001,0.9314565483476133,1,1,NHLH1,pos,2,ASCL1,pos,2,0.5833333333333334,2.0943562610229276
HNF1B_pos_1,FOSL2_pos_1,0.07333333333333333,0.12666666666666668,7,0.6363636363636364,5.023923444976076,0.03737777777777778,2.4016666666666664,0.8643371017471737,1,1,HNF1B,pos,1,FOSL2,pos,1,0.13333333333333333,4.354066985645933
TFAP2A_pos_0,IRF3_pos_0,0.1,0.12,9,0.6,5.0,0.048,2.1999999999999997,0.888888888888889,1,1,TFAP2A,pos,0,IRF3,pos,0,0.10526315789473684,4.473684210526316
FOXP1_pos_2,TCF4_pos_2,0.08,0.1,6,0.5,5.0,0.032,1.8,0.8695652173913044,1,1,FOXP1,pos,2,TCF4,pos,2,0.13333333333333333,4.333333333333334
PKNOX2_pos_4,NEUROD1_pos_4,0.06666666666666667,0.1,5,0.5,5.0,0.026666666666666665,1.8,0.8571428571428571,1,1,PKNOX2,pos,4,NEUROD1,pos,4,0.10714285714285714,4.464285714285714
SCRT1_pos_1,PITX3_pos_1,0.09333333333333334,0.1,7,0.5,5.0,0.037333333333333336,1.8,0.8823529411764707,1,1,SCRT1,pos,1,PITX3,pos,1,0.06666666666666667,4.666666666666667
ZBTB18_pos_4,NEUROD1_pos_4,0.08,0.1,6,0.5,5.0,0.032,1.8,0.8695652173913044,1,1,ZBTB18,pos,4,NEUROD1,pos,4,0.18518518518518517,4.074074074074074
MEOX2_neg_1,GSX1_neg_1,0.10666666666666667,0.11333333333333333,9,0.5624999999999999,4.963235294117647,0.04791111111111111,2.0266666666666664,0.8938640132669985,1,1,MEOX2,neg,1,GSX1,neg,1,0.2857142857142857,3.5451680672268906
LMX1B_neg_1,GSX1_neg_1,0.10666666666666667,0.11333333333333333,9,0.5624999999999999,4.963235294117647,0.04791111111111111,2.0266666666666664,0.8938640132669985,1,1,LMX1B,neg,1,GSX1,neg,1,0.3076923076923077,3.4360859728506785
SHOX_neg_1,GSX1_neg_1,0.10666666666666667,0.11333333333333333,9,0.5624999999999999,4.963235294117647,0.04791111111111111,2.0266666666666664,0.8938640132669985,1,1,SHOX,neg,1,GSX1,neg,1,0.3076923076923077,3.4360859728506785
NOTO_pos_1,JUNB_pos_1,0.10666666666666667,0.11333333333333333,9,0.5624999999999999,4.963235294117647,0.04791111111111111,2.0266666666666664,0.8938640132669985,1,1,NOTO,pos,1,JUNB,pos,1,0.06060606060606061,4.662433155080214
FOXD2_pos_2,ID4_pos_2,0.08666666666666667,0.09333333333333334,6,0.4615384615384615,4.945054945054944,0.03191111111111111,1.6838095238095234,0.8734793187347932,1,1,FOXD2,pos,2,ID4,pos,2,0.10714285714285714,4.4152276295133435
PKNOX2_pos_2,ID4_pos_2,0.08666666666666667,0.09333333333333334,6,0.4615384615384615,4.945054945054944,0.03191111111111111,1.6838095238095234,0.8734793187347932,1,1,PKNOX2,pos,2,ID4,pos,2,0.19230769230769232,3.9940828402366857
FOXO4_pos_2,ID4_pos_2,0.08666666666666667,0.09333333333333334,6,0.4615384615384615,4.945054945054944,0.03191111111111111,1.6838095238095234,0.8734793187347932,1,1,FOXO4,pos,2,ID4,pos,2,0.10714285714285714,4.4152276295133435
FOXO6_pos_2,ID4_pos_2,0.08666666666666667,0.09333333333333334,6,0.4615384615384615,4.945054945054944,0.03191111111111111,1.6838095238095234,0.8734793187347932,1,1,FOXO6,pos,2,ID4,pos,2,0.10714285714285714,4.4152276295133435
MSC_pos_2,ID4_pos_2,0.08666666666666667,0.09333333333333334,6,0.4615384615384615,4.945054945054944,0.03191111111111111,1.6838095238095234,0.8734793187347932,1,1,MSC,pos,2,ID4,pos,2,0.19230769230769232,3.9940828402366857
FOXI1_pos_2,ID4_pos_2,0.08666666666666667,0.09333333333333334,6,0.4615384615384615,4.945054945054944,0.03191111111111111,1.6838095238095234,0.8734793187347932,1,1,FOXI1,pos,2,ID4,pos,2,0.10714285714285714,4.4152276295133435
FOXP3_pos_2,ID4_pos_2,0.08666666666666667,0.09333333333333334,6,0.4615384615384615,4.945054945054944,0.03191111111111111,1.6838095238095234,0.8734793187347932,1,1,FOXP3,pos,2,ID4,pos,2,0.10714285714285714,4.4152276295133435
MEOX2_neg_1,MNX1_neg_1,0.10666666666666667,0.12666666666666668,10,0.625,4.934210526315789,0.05315555555555555,2.328888888888889,0.8925373134328358,1,1,MEOX2,neg,1,MNX1,neg,1,0.3448275862068966,3.232758620689655
NOTO_pos_1,FOSL2_pos_1,0.10666666666666667,0.12666666666666668,10,0.625,4.934210526315789,0.05315555555555555,2.328888888888889,0.8925373134328358,1,1,NOTO,pos,1,FOSL2,pos,1,0.05555555555555555,4.660087719298246
NFYB_pos_0,TFAP2B_pos_0,0.06,0.11333333333333333,5,0.5555555555555556,4.901960784313726,0.026533333333333332,1.995,0.8468085106382979,1,1,NFYB,pos,0,TFAP2B,pos,0,0.07142857142857142,4.551820728291317
HNF1B_pos_1,JUND_pos_1,0.07333333333333333,0.09333333333333334,5,0.45454545454545453,4.87012987012987,0.026488888888888888,1.6622222222222223,0.8575539568345324,1,1,HNF1B,pos,1,JUND,pos,1,0.1111111111111111,4.329004329004329
FOXG1_neg_1,FOXP2_neg_1,0.09333333333333334,0.14666666666666667,10,0.7142857142857142,4.87012987012987,0.052977777777777776,2.9866666666666655,0.8764705882352941,1,1,FOXG1,neg,1,FOXP2,neg,1,0.3055555555555556,3.3820346320346317
HNF1B_pos_1,SCRT1_pos_1,0.07333333333333333,0.09333333333333334,5,0.45454545454545453,4.87012987012987,0.026488888888888888,1.6622222222222223,0.8575539568345324,1,1,HNF1B,pos,1,SCRT1,pos,1,0.03571428571428571,4.696196660482374
ALX3_neg_1,MNX1_neg_1,0.12,0.12666666666666668,11,0.6111111111111112,4.824561403508772,0.058133333333333335,2.245714285714286,0.9008264462809918,1,1,ALX3,neg,1,MNX1,neg,1,0.4444444444444444,2.680311890838207
ELF3_neg_1,ELF5_neg_1,0.15333333333333332,0.15333333333333332,17,0.7391304347826088,4.820415879017014,0.08982222222222222,3.245555555555556,0.9360815192218619,1,1,ELF3,neg,1,ELF5,neg,1,0.4857142857142857,2.4790710234944644
ELF5_neg_1,ELF3_neg_1,0.15333333333333332,0.15333333333333332,17,0.7391304347826088,4.820415879017014,0.08982222222222222,3.245555555555556,0.9360815192218619,1,1,ELF5,neg,1,ELF3,neg,1,0.4857142857142857,2.4790710234944644
FIGLA_pos_2,NHLH1_pos_2,0.08,0.14,8,0.6666666666666667,4.761904761904762,0.042133333333333335,2.5800000000000005,0.858695652173913,1,1,FIGLA,pos,2,NHLH1,pos,2,0.17647058823529413,3.9215686274509802
TCF3_pos_2,NHLH1_pos_2,0.1,0.14,10,0.6666666666666666,4.761904761904761,0.05266666666666667,2.5799999999999996,0.8777777777777778,1,1,TCF3,pos,2,NHLH1,pos,2,0.2571428571428571,3.537414965986394
NFIC_neg_0,NEUROD1_neg_0,0.1,0.14,10,0.6666666666666666,4.761904761904761,0.05266666666666667,2.5799999999999996,0.8777777777777778,1,1,NFIC,neg,0,NEUROD1,neg,0,0.175,3.9285714285714275
YY1_pos_0,TFAP2B_pos_0,0.08666666666666667,0.11333333333333333,7,0.5384615384615384,4.751131221719457,0.036844444444444444,1.9211111111111112,0.8644421272158499,1,1,YY1,pos,0,TFAP2B,pos,0,0.1111111111111111,4.223227752639517
PKNOX2_pos_2,NEUROD1_pos_2,0.08666666666666667,0.14666666666666667,9,0.6923076923076923,4.72027972027972,0.04728888888888889,2.773333333333333,0.8629359286293593,1,1,PKNOX2,pos,2,NEUROD1,pos,2,0.28125,3.3927010489510487
FOXC2_neg_4,MEOX2_neg_1,0.06666666666666667,0.10666666666666667,5,0.5,4.6875,0.026222222222222223,1.7866666666666666,0.8428571428571429,1,1,FOXC2,neg,4,MEOX2,neg,1,0.0,4.6875
RAX_neg_1,HOXB3_neg_1,0.08,0.10666666666666667,6,0.5,4.6875,0.03146666666666667,1.7866666666666666,0.8550724637681161,1,1,RAX,neg,1,HOXB3,neg,1,0.2,3.75
JUN_pos_1,NOTO_pos_1,0.09333333333333334,0.10666666666666667,7,0.5,4.6875,0.03671111111111111,1.7866666666666666,0.8676470588235294,1,1,JUN,pos,1,NOTO,pos,1,0.09375,4.248046875
GBX2_neg_1,GSX1_neg_1,0.11333333333333333,0.11333333333333333,9,0.5294117647058824,4.671280276816609,0.047155555555555555,1.8841666666666668,0.8863826232247284,1,1,GBX2,neg,1,GSX1,neg,1,0.36,2.98961937716263
HOXB2_neg_1,GSX1_neg_1,0.11333333333333333,0.11333333333333333,9,0.5294117647058824,4.671280276816609,0.047155555555555555,1.8841666666666668,0.8863826232247284,1,1,HOXB2,neg,1,GSX1,neg,1,0.34615384615384615,3.054298642533937
GSX1_neg_1,HOXB2_neg_1,0.11333333333333333,0.11333333333333333,9,0.5294117647058824,4.671280276816609,0.047155555555555555,1.8841666666666668,0.8863826232247284,1,1,GSX1,neg,1,HOXB2,neg,1,0.34615384615384615,3.054298642533937
GSX1_neg_1,GBX2_neg_1,0.11333333333333333,0.11333333333333333,9,0.5294117647058824,4.671280276816609,0.047155555555555555,1.8841666666666668,0.8863826232247284,1,1,GSX1,neg,1,GBX2,neg,1,0.36,2.98961937716263
GBX2_neg_1,MNX1_neg_1,0.11333333333333333,0.12666666666666668,10,0.5882352941176471,4.643962848297213,0.052311111111111114,2.120952380952381,0.8849624060150376,1,1,GBX2,neg,1,MNX1,neg,1,0.23333333333333334,3.560371517027863
NFYB_pos_0,IRF3_pos_0,0.06,0.12,5,0.5555555555555556,4.62962962962963,0.026133333333333335,1.9800000000000002,0.8340425531914895,1,1,NFYB,pos,0,IRF3,pos,0,0.14814814814814814,3.943758573388203
MSC_pos_2,TCF4_pos_2,0.08666666666666667,0.1,6,0.4615384615384615,4.615384615384615,0.03133333333333333,1.6714285714285713,0.8576642335766422,1,1,MSC,pos,2,TCF4,pos,2,0.16666666666666666,3.846153846153846
FOXI1_pos_2,TCF4_pos_2,0.08666666666666667,0.1,6,0.4615384615384615,4.615384615384615,0.03133333333333333,1.6714285714285713,0.8576642335766422,1,1,FOXI1,pos,2,TCF4,pos,2,0.12903225806451613,4.0198511166253095
FOXO4_pos_2,TCF4_pos_2,0.08666666666666667,0.1,6,0.4615384615384615,4.615384615384615,0.03133333333333333,1.6714285714285713,0.8576642335766422,1,1,FOXO4,pos,2,TCF4,pos,2,0.12903225806451613,4.0198511166253095
FOXP3_pos_2,TCF4_pos_2,0.08666666666666667,0.1,6,0.4615384615384615,4.615384615384615,0.03133333333333333,1.6714285714285713,0.8576642335766422,1,1,FOXP3,pos,2,TCF4,pos,2,0.12903225806451613,4.0198511166253095
FOXD2_pos_2,TCF4_pos_2,0.08666666666666667,0.1,6,0.4615384615384615,4.615384615384615,0.03133333333333333,1.6714285714285713,0.8576642335766422,1,1,FOXD2,pos,2,TCF4,pos,2,0.12903225806451613,4.0198511166253095
FOXO6_pos_2,TCF4_pos_2,0.08666666666666667,0.1,6,0.4615384615384615,4.615384615384615,0.03133333333333333,1.6714285714285713,0.8576642335766422,1,1,FOXO6,pos,2,TCF4,pos,2,0.12903225806451613,4.0198511166253095
RAX_neg_1,MNX1_neg_1,0.08,0.12666666666666668,7,0.5833333333333334,4.605263157894737,0.036533333333333334,2.096,0.8509316770186335,1,1,RAX,neg,1,MNX1,neg,1,0.32,3.131578947368421
ID4_pos_2,NHLH1_pos_2,0.09333333333333334,0.14,9,0.6428571428571428,4.591836734693877,0.04693333333333333,2.4079999999999995,0.8627450980392156,1,1,ID4,pos,2,NHLH1,pos,2,0.24242424242424243,3.478664192949907
HNF1B_pos_1,FOS_pos_1,0.07333333333333333,0.1,5,0.45454545454545453,4.545454545454545,0.026,1.6500000000000001,0.8417266187050361,1,1,HNF1B,pos,1,FOS,pos,1,0.10344827586206896,4.075235109717868
T_neg_1,SRY_neg_1,0.07333333333333333,0.1,5,0.45454545454545453,4.545454545454545,0.026,1.6500000000000001,0.8417266187050361,1,1,T,neg,1,SRY,neg,1,0.03571428571428571,4.383116883116883
FOSB_pos_1,SP2_neg_7,0.07333333333333333,0.1,5,0.45454545454545453,4.545454545454545,0.026,1.6500000000000001,0.8417266187050361,1,1,FOSB,pos,1,SP2,neg,7,0.0,4.545454545454545
NFYA_pos_0,TFAP2A_pos_0,0.07333333333333333,0.1,5,0.45454545454545453,4.545454545454545,0.026,1.6500000000000001,0.8417266187050361,1,1,NFYA,pos,0,TFAP2A,pos,0,0.03225806451612903,4.39882697947214
HNF1B_pos_1,NFE2_pos_1,0.07333333333333333,0.1,5,0.45454545454545453,4.545454545454545,0.026,1.6500000000000001,0.8417266187050361,1,1,HNF1B,pos,1,NFE2,pos,1,0.07692307692307693,4.195804195804196
RFX4_neg_0,POU2F2_neg_0,0.07333333333333333,0.1,5,0.45454545454545453,4.545454545454545,0.026,1.6500000000000001,0.8417266187050361,1,1,RFX4,neg,0,POU2F2,neg,0,0.07407407407407407,4.2087542087542085
NR2F1_neg_0,POU2F2_neg_0,0.07333333333333333,0.1,5,0.45454545454545453,4.545454545454545,0.026,1.6500000000000001,0.8417266187050361,1,1,NR2F1,neg,0,POU2F2,neg,0,0.10344827586206896,4.075235109717868
YY1_pos_0,IRF3_pos_0,0.08666666666666667,0.12,7,0.5384615384615384,4.487179487179487,0.03626666666666667,1.9066666666666665,0.8508863399374349,1,1,YY1,pos,0,IRF3,pos,0,0.025,4.375
SNAI2_pos_5,SP2_neg_8,0.05333333333333334,0.14,5,0.625,4.4642857142857135,0.025866666666666666,2.2933333333333334,0.8197183098591551,1,1,SNAI2,pos,5,SP2,neg,8,0.0,4.4642857142857135
FOXP3_neg_8,SP2_neg_8,0.05333333333333334,0.14,5,0.625,4.4642857142857135,0.025866666666666666,2.2933333333333334,0.8197183098591551,1,1,FOXP3,neg,8,SP2,neg,8,0.09090909090909091,4.058441558441557
FOXI1_neg_8,SP2_neg_8,0.05333333333333334,0.14,5,0.625,4.4642857142857135,0.025866666666666666,2.2933333333333334,0.8197183098591551,1,1,FOXI1,neg,8,SP2,neg,8,0.09090909090909091,4.058441558441557
NR4A2_neg_1,FOXG1_neg_1,0.08,0.09333333333333334,5,0.41666666666666663,4.4642857142857135,0.025866666666666666,1.554285714285714,0.8434782608695651,1,1,NR4A2,neg,1,FOXG1,neg,1,0.0,4.4642857142857135
FOXO6_neg_8,SP2_neg_8,0.05333333333333334,0.14,5,0.625,4.4642857142857135,0.025866666666666666,2.2933333333333334,0.8197183098591551,1,1,FOXO6,neg,8,SP2,neg,8,0.09090909090909091,4.058441558441557
FOXO4_neg_8,SP2_neg_8,0.05333333333333334,0.14,5,0.625,4.4642857142857135,0.025866666666666666,2.2933333333333334,0.8197183098591551,1,1,FOXO4,neg,8,SP2,neg,8,0.09090909090909091,4.058441558441557
